"","sampleID","sampleID.wavelength","domainID","siteID","collectDate","wavelength","absorbance","DOC","SUVA"
"19243","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.328","D19","CARI",2024-06-10 22:54:00,328,0.20825,16.92,1.23079196217494
"19244","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.330","D19","CARI",2024-06-10 22:54:00,330,0.2013,16.92,1.18971631205674
"19245","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.584","D19","CARI",2024-06-10 22:54:00,584,0.0092,16.92,0.0543735224586288
"19246","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.416","D19","CARI",2024-06-10 22:54:00,416,0.04205,16.92,0.248522458628842
"19247","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.418","D19","CARI",2024-06-10 22:54:00,418,0.04095,16.92,0.242021276595745
"19248","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.420","D19","CARI",2024-06-10 22:54:00,420,0.0397,16.92,0.234633569739953
"19249","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.422","D19","CARI",2024-06-10 22:54:00,422,0.03845,16.92,0.227245862884161
"19250","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.424","D19","CARI",2024-06-10 22:54:00,424,0.0373,16.92,0.220449172576832
"19251","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.426","D19","CARI",2024-06-10 22:54:00,426,0.0364,16.92,0.215130023640662
"19252","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.428","D19","CARI",2024-06-10 22:54:00,428,0.0352,16.92,0.208037825059102
"19253","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.430","D19","CARI",2024-06-10 22:54:00,430,0.0342,16.92,0.202127659574468
"19254","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.432","D19","CARI",2024-06-10 22:54:00,432,0.03315,16.92,0.195921985815603
"19255","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.434","D19","CARI",2024-06-10 22:54:00,434,0.03215,16.92,0.190011820330969
"19256","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.354","D19","CARI",2024-06-10 22:54:00,354,0.13275,16.92,0.784574468085106
"19257","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.356","D19","CARI",2024-06-10 22:54:00,356,0.1277,16.92,0.754728132387707
"19258","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.440","D19","CARI",2024-06-10 22:54:00,440,0.0298,16.92,0.17612293144208
"19259","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.442","D19","CARI",2024-06-10 22:54:00,442,0.02895,16.92,0.171099290780142
"19260","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.444","D19","CARI",2024-06-10 22:54:00,444,0.0281,16.92,0.166075650118203
"19261","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.388","D19","CARI",2024-06-10 22:54:00,388,0.0685,16.92,0.4048463356974
"19262","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.390","D19","CARI",2024-06-10 22:54:00,390,0.06575,16.92,0.388593380614657
"19263","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.392","D19","CARI",2024-06-10 22:54:00,392,0.06365,16.92,0.376182033096927
"19264","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.394","D19","CARI",2024-06-10 22:54:00,394,0.0616,16.92,0.364066193853428
"19265","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.396","D19","CARI",2024-06-10 22:54:00,396,0.05935,16.92,0.350768321513002
"19266","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.372","D19","CARI",2024-06-10 22:54:00,372,0.09345,16.92,0.552304964539007
"19267","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.374","D19","CARI",2024-06-10 22:54:00,374,0.08985,16.92,0.531028368794326
"19268","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.376","D19","CARI",2024-06-10 22:54:00,376,0.08625,16.92,0.509751773049645
"19269","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.378","D19","CARI",2024-06-10 22:54:00,378,0.08325,16.92,0.492021276595745
"19270","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.380","D19","CARI",2024-06-10 22:54:00,380,0.08,16.92,0.472813238770685
"19271","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.408","D19","CARI",2024-06-10 22:54:00,408,0.0485,16.92,0.286643026004728
"19272","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.410","D19","CARI",2024-06-10 22:54:00,410,0.04665,16.92,0.275709219858156
"19273","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.386","D19","CARI",2024-06-10 22:54:00,386,0.07125,16.92,0.421099290780142
"19274","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.334","D19","CARI",2024-06-10 22:54:00,334,0.189,16.92,1.11702127659574
"19275","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.336","D19","CARI",2024-06-10 22:54:00,336,0.1827,16.92,1.07978723404255
"19276","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.338","D19","CARI",2024-06-10 22:54:00,338,0.17665,16.92,1.04403073286052
"19277","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.340","D19","CARI",2024-06-10 22:54:00,340,0.171,16.92,1.01063829787234
"19278","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.342","D19","CARI",2024-06-10 22:54:00,342,0.16495,16.92,0.974881796690307
"19279","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.398","D19","CARI",2024-06-10 22:54:00,398,0.05715,16.92,0.337765957446808
"19280","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.400","D19","CARI",2024-06-10 22:54:00,400,0.05555,16.92,0.328309692671395
"19281","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.402","D19","CARI",2024-06-10 22:54:00,402,0.0535,16.92,0.316193853427896
"19282","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.404","D19","CARI",2024-06-10 22:54:00,404,0.05175,16.92,0.305851063829787
"19283","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.406","D19","CARI",2024-06-10 22:54:00,406,0.05005,16.92,0.29580378250591
"19284","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.438","D19","CARI",2024-06-10 22:54:00,438,0.0304,16.92,0.179669030732861
"19285","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.346","D19","CARI",2024-06-10 22:54:00,346,0.15395,16.92,0.909869976359338
"19286","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.332","D19","CARI",2024-06-10 22:54:00,332,0.19475,16.92,1.15100472813239
"19287","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.412","D19","CARI",2024-06-10 22:54:00,412,0.04515,16.92,0.266843971631206
"19288","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.414","D19","CARI",2024-06-10 22:54:00,414,0.04355,16.92,0.257387706855792
"19289","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.348","D19","CARI",2024-06-10 22:54:00,348,0.1486,16.92,0.878250591016548
"19290","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.344","D19","CARI",2024-06-10 22:54:00,344,0.1592,16.92,0.940898345153664
"19291","CARI.W7.20240610.FIL","CARI.W7.20240610.FIL.436","D19","CARI",2024-06-10 22:54:00,436,0.0314,16.92,0.185579196217494
"19292","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.334","D19","CARI",2024-08-26 20:41:00,334,0.19365,17.04,1.13644366197183
"19293","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.398","D19","CARI",2024-08-26 20:41:00,398,0.05265,17.04,0.308978873239437
"19294","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.394","D19","CARI",2024-08-26 20:41:00,394,0.0571,17.04,0.335093896713615
"19295","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.396","D19","CARI",2024-08-26 20:41:00,396,0.05485,17.04,0.321889671361502
"19296","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.380","D19","CARI",2024-08-26 20:41:00,380,0.0771,17.04,0.452464788732394
"19297","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.332","D19","CARI",2024-08-26 20:41:00,332,0.20015,17.04,1.17458920187793
"19298","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.384","D19","CARI",2024-08-26 20:41:00,384,0.07075,17.04,0.415199530516432
"19299","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.386","D19","CARI",2024-08-26 20:41:00,386,0.0677,17.04,0.397300469483568
"19300","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.390","D19","CARI",2024-08-26 20:41:00,390,0.062,17.04,0.363849765258216
"19301","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.392","D19","CARI",2024-08-26 20:41:00,392,0.0595,17.04,0.349178403755869
"19302","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.312","D19","CARI",2024-08-26 20:41:00,312,0.27705,17.04,1.62588028169014
"19303","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.314","D19","CARI",2024-08-26 20:41:00,314,0.26775,17.04,1.57130281690141
"19304","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.316","D19","CARI",2024-08-26 20:41:00,316,0.2605,17.04,1.5287558685446
"19305","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.318","D19","CARI",2024-08-26 20:41:00,318,0.25205,17.04,1.47916666666667
"19306","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.400","D19","CARI",2024-08-26 20:41:00,400,0.0506,17.04,0.296948356807512
"19307","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.402","D19","CARI",2024-08-26 20:41:00,402,0.04855,17.04,0.284917840375587
"19308","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.404","D19","CARI",2024-08-26 20:41:00,404,0.0464,17.04,0.272300469483568
"19309","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.406","D19","CARI",2024-08-26 20:41:00,406,0.04475,17.04,0.262617370892019
"19310","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.408","D19","CARI",2024-08-26 20:41:00,408,0.0428,17.04,0.251173708920188
"19311","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.410","D19","CARI",2024-08-26 20:41:00,410,0.0411,17.04,0.241197183098592
"19312","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.412","D19","CARI",2024-08-26 20:41:00,412,0.0393,17.04,0.230633802816901
"19313","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.388","D19","CARI",2024-08-26 20:41:00,388,0.0648,17.04,0.380281690140845
"19314","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.310","D19","CARI",2024-08-26 20:41:00,310,0.2857,17.04,1.67664319248826
"19315","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.340","D19","CARI",2024-08-26 20:41:00,340,0.17395,17.04,1.02083333333333
"19316","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.342","D19","CARI",2024-08-26 20:41:00,342,0.1678,17.04,0.984741784037559
"19317","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.344","D19","CARI",2024-08-26 20:41:00,344,0.16165,17.04,0.948650234741784
"19318","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.346","D19","CARI",2024-08-26 20:41:00,346,0.1561,17.04,0.916079812206573
"19319","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.348","D19","CARI",2024-08-26 20:41:00,348,0.1504,17.04,0.882629107981221
"19320","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.350","D19","CARI",2024-08-26 20:41:00,350,0.14455,17.04,0.848298122065728
"19321","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.352","D19","CARI",2024-08-26 20:41:00,352,0.139,17.04,0.815727699530517
"19322","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.354","D19","CARI",2024-08-26 20:41:00,354,0.1335,17.04,0.783450704225352
"19323","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.356","D19","CARI",2024-08-26 20:41:00,356,0.1281,17.04,0.751760563380282
"19324","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.358","D19","CARI",2024-08-26 20:41:00,358,0.12315,17.04,0.722711267605634
"19325","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.360","D19","CARI",2024-08-26 20:41:00,360,0.11795,17.04,0.692194835680751
"19326","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.336","D19","CARI",2024-08-26 20:41:00,336,0.18695,17.04,1.09712441314554
"19327","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.338","D19","CARI",2024-08-26 20:41:00,338,0.18035,17.04,1.05839201877934
"19328","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.366","D19","CARI",2024-08-26 20:41:00,366,0.10395,17.04,0.610035211267606
"19329","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.368","D19","CARI",2024-08-26 20:41:00,368,0.09995,17.04,0.58656103286385
"19330","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.370","D19","CARI",2024-08-26 20:41:00,370,0.0956,17.04,0.561032863849765
"19331","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.372","D19","CARI",2024-08-26 20:41:00,372,0.09165,17.04,0.537852112676056
"19332","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.374","D19","CARI",2024-08-26 20:41:00,374,0.08755,17.04,0.513791079812207
"19333","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.376","D19","CARI",2024-08-26 20:41:00,376,0.0838,17.04,0.491784037558685
"19334","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.378","D19","CARI",2024-08-26 20:41:00,378,0.08065,17.04,0.473298122065728
"19335","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.220","D19","CARI",2024-08-26 20:41:00,220,0.95715,17.04,5.61707746478873
"19336","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.222","D19","CARI",2024-08-26 20:41:00,222,0.9281,17.04,5.44659624413146
"19337","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.224","D19","CARI",2024-08-26 20:41:00,224,0.90085,17.04,5.28667840375587
"19338","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.382","D19","CARI",2024-08-26 20:41:00,382,0.07385,17.04,0.433392018779343
"19339","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.228","D19","CARI",2024-08-26 20:41:00,228,0.85145,17.04,4.99677230046948
"19340","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.230","D19","CARI",2024-08-26 20:41:00,230,0.8319,17.04,4.88204225352113
"19341","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.232","D19","CARI",2024-08-26 20:41:00,232,0.80905,17.04,4.74794600938967
"19342","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.234","D19","CARI",2024-08-26 20:41:00,234,0.7863,17.04,4.61443661971831
"19343","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.236","D19","CARI",2024-08-26 20:41:00,236,0.7656,17.04,4.49295774647887
"19344","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.238","D19","CARI",2024-08-26 20:41:00,238,0.74625,17.04,4.3794014084507
"19345","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.240","D19","CARI",2024-08-26 20:41:00,240,0.7275,17.04,4.2693661971831
"19346","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.320","D19","CARI",2024-08-26 20:41:00,320,0.2444,17.04,1.43427230046948
"19347","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.322","D19","CARI",2024-08-26 20:41:00,322,0.2366,17.04,1.38849765258216
"19348","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.324","D19","CARI",2024-08-26 20:41:00,324,0.229,17.04,1.34389671361502
"19349","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.326","D19","CARI",2024-08-26 20:41:00,326,0.2215,17.04,1.29988262910798
"19350","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.328","D19","CARI",2024-08-26 20:41:00,328,0.2145,17.04,1.25880281690141
"19351","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.330","D19","CARI",2024-08-26 20:41:00,330,0.2072,17.04,1.21596244131455
"19352","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.566","D19","CARI",2024-08-26 20:41:00,566,0.00415,17.04,0.0243544600938967
"19353","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.568","D19","CARI",2024-08-26 20:41:00,568,0.0038,17.04,0.0223004694835681
"19354","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.570","D19","CARI",2024-08-26 20:41:00,570,0.00345,17.04,0.0202464788732394
"19355","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.572","D19","CARI",2024-08-26 20:41:00,572,0.00375,17.04,0.0220070422535211
"19356","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.574","D19","CARI",2024-08-26 20:41:00,574,0.00375,17.04,0.0220070422535211
"19357","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.576","D19","CARI",2024-08-26 20:41:00,576,0.0034,17.04,0.0199530516431925
"19358","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.578","D19","CARI",2024-08-26 20:41:00,578,0.00335,17.04,0.0196596244131455
"19359","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.580","D19","CARI",2024-08-26 20:41:00,580,0.0035,17.04,0.0205399061032864
"19360","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.582","D19","CARI",2024-08-26 20:41:00,582,0.0031,17.04,0.0181924882629108
"19361","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.584","D19","CARI",2024-08-26 20:41:00,584,0.0031,17.04,0.0181924882629108
"19362","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.586","D19","CARI",2024-08-26 20:41:00,586,0.00325,17.04,0.0190727699530516
"19363","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.588","D19","CARI",2024-08-26 20:41:00,588,0.00275,17.04,0.0161384976525822
"19364","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.590","D19","CARI",2024-08-26 20:41:00,590,0.00255,17.04,0.0149647887323944
"19365","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.592","D19","CARI",2024-08-26 20:41:00,592,0.0031,17.04,0.0181924882629108
"19366","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.362","D19","CARI",2024-08-26 20:41:00,362,0.11345,17.04,0.665786384976526
"19367","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.364","D19","CARI",2024-08-26 20:41:00,364,0.10885,17.04,0.638791079812207
"19368","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.598","D19","CARI",2024-08-26 20:41:00,598,0.0028,17.04,0.0164319248826291
"19369","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.600","D19","CARI",2024-08-26 20:41:00,600,0.00265,17.04,0.0155516431924883
"19370","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.286","D19","CARI",2024-08-26 20:41:00,286,0.4154,17.04,2.43779342723005
"19371","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.288","D19","CARI",2024-08-26 20:41:00,288,0.403,17.04,2.3650234741784
"19372","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.290","D19","CARI",2024-08-26 20:41:00,290,0.39005,17.04,2.28902582159624
"19373","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.292","D19","CARI",2024-08-26 20:41:00,292,0.3781,17.04,2.21889671361502
"19374","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.294","D19","CARI",2024-08-26 20:41:00,294,0.3659,17.04,2.14730046948357
"19375","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.296","D19","CARI",2024-08-26 20:41:00,296,0.3545,17.04,2.08039906103286
"19376","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.298","D19","CARI",2024-08-26 20:41:00,298,0.34455,17.04,2.02200704225352
"19377","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.300","D19","CARI",2024-08-26 20:41:00,300,0.33405,17.04,1.96038732394366
"19378","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.226","D19","CARI",2024-08-26 20:41:00,226,0.8751,17.04,5.13556338028169
"19379","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.304","D19","CARI",2024-08-26 20:41:00,304,0.3138,17.04,1.84154929577465
"19380","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.306","D19","CARI",2024-08-26 20:41:00,306,0.3039,17.04,1.78345070422535
"19381","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.308","D19","CARI",2024-08-26 20:41:00,308,0.2941,17.04,1.72593896713615
"19382","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.544","D19","CARI",2024-08-26 20:41:00,544,0.00515,17.04,0.0302230046948357
"19383","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.546","D19","CARI",2024-08-26 20:41:00,546,0.00495,17.04,0.0290492957746479
"19384","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.548","D19","CARI",2024-08-26 20:41:00,548,0.00495,17.04,0.0290492957746479
"19385","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.550","D19","CARI",2024-08-26 20:41:00,550,0.00475,17.04,0.0278755868544601
"19386","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.552","D19","CARI",2024-08-26 20:41:00,552,0.00445,17.04,0.0261150234741784
"19387","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.554","D19","CARI",2024-08-26 20:41:00,554,0.0046,17.04,0.0269953051643192
"19388","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.556","D19","CARI",2024-08-26 20:41:00,556,0.0044,17.04,0.0258215962441315
"19389","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.558","D19","CARI",2024-08-26 20:41:00,558,0.00435,17.04,0.0255281690140845
"19390","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.560","D19","CARI",2024-08-26 20:41:00,560,0.00435,17.04,0.0255281690140845
"19391","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.562","D19","CARI",2024-08-26 20:41:00,562,0.00405,17.04,0.0237676056338028
"19392","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.564","D19","CARI",2024-08-26 20:41:00,564,0.00385,17.04,0.022593896713615
"19393","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.250","D19","CARI",2024-08-26 20:41:00,250,0.655,17.04,3.84389671361502
"19394","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.252","D19","CARI",2024-08-26 20:41:00,252,0.6423,17.04,3.7693661971831
"19395","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.254","D19","CARI",2024-08-26 20:41:00,254,0.6318,17.04,3.70774647887324
"19396","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.414","D19","CARI",2024-08-26 20:41:00,414,0.0377,17.04,0.221244131455399
"19397","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.416","D19","CARI",2024-08-26 20:41:00,416,0.0363,17.04,0.213028169014085
"19398","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.418","D19","CARI",2024-08-26 20:41:00,418,0.03495,17.04,0.205105633802817
"19399","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.420","D19","CARI",2024-08-26 20:41:00,420,0.0338,17.04,0.198356807511737
"19400","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.422","D19","CARI",2024-08-26 20:41:00,422,0.03255,17.04,0.191021126760563
"19401","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.424","D19","CARI",2024-08-26 20:41:00,424,0.0314,17.04,0.184272300469484
"19402","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.426","D19","CARI",2024-08-26 20:41:00,426,0.03005,17.04,0.176349765258216
"19403","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.428","D19","CARI",2024-08-26 20:41:00,428,0.0292,17.04,0.171361502347418
"19404","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.430","D19","CARI",2024-08-26 20:41:00,430,0.0278,17.04,0.163145539906103
"19405","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.432","D19","CARI",2024-08-26 20:41:00,432,0.02675,17.04,0.156983568075117
"19406","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.594","D19","CARI",2024-08-26 20:41:00,594,0.0031,17.04,0.0181924882629108
"19407","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.596","D19","CARI",2024-08-26 20:41:00,596,0.0026,17.04,0.0152582159624413
"19408","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.282","D19","CARI",2024-08-26 20:41:00,282,0.4418,17.04,2.59272300469484
"19409","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.284","D19","CARI",2024-08-26 20:41:00,284,0.4283,17.04,2.51349765258216
"19410","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.438","D19","CARI",2024-08-26 20:41:00,438,0.0242,17.04,0.142018779342723
"19411","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.440","D19","CARI",2024-08-26 20:41:00,440,0.02335,17.04,0.137030516431925
"19412","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.442","D19","CARI",2024-08-26 20:41:00,442,0.0225,17.04,0.132042253521127
"19413","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.444","D19","CARI",2024-08-26 20:41:00,444,0.02155,17.04,0.126467136150235
"19414","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.446","D19","CARI",2024-08-26 20:41:00,446,0.02095,17.04,0.122946009389671
"19415","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.448","D19","CARI",2024-08-26 20:41:00,448,0.02025,17.04,0.118838028169014
"19416","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.450","D19","CARI",2024-08-26 20:41:00,450,0.0194,17.04,0.113849765258216
"19417","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.452","D19","CARI",2024-08-26 20:41:00,452,0.0186,17.04,0.109154929577465
"19418","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.302","D19","CARI",2024-08-26 20:41:00,302,0.3236,17.04,1.89906103286385
"19419","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.456","D19","CARI",2024-08-26 20:41:00,456,0.0176,17.04,0.103286384976526
"19420","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.458","D19","CARI",2024-08-26 20:41:00,458,0.01695,17.04,0.0994718309859155
"19421","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.460","D19","CARI",2024-08-26 20:41:00,460,0.01645,17.04,0.096537558685446
"19422","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.462","D19","CARI",2024-08-26 20:41:00,462,0.01585,17.04,0.0930164319248827
"19423","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.464","D19","CARI",2024-08-26 20:41:00,464,0.01545,17.04,0.090669014084507
"19424","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.466","D19","CARI",2024-08-26 20:41:00,466,0.0149,17.04,0.0874413145539906
"19425","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.468","D19","CARI",2024-08-26 20:41:00,468,0.01445,17.04,0.0848004694835681
"19426","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.470","D19","CARI",2024-08-26 20:41:00,470,0.014,17.04,0.0821596244131455
"19427","CARI.W7.20240826.FIL","CARI.W7.20240826.FIL.472","D19","CARI",2024-08-26 20:41:00,472,0.01365,17.04,0.0801056338028169
